ID_ATIV_ECON_ESTABELECIMENTO;LATITUDE;LONGITUDE
150354;-19.9750483;-44.0184803
151021;-19.9062931;-44.0057967
150041;-19.8809841;-43.9283326
150671;-19.8819567;-43.9300049
150685;-19.9293182;-43.9449302
150058;-19.9271768;-43.9726505
150697;-19.8515344;-43.8834374
150838;-19.9125535;-43.9541194
150719;-19.8610816;-43.9006877
149794;-19.9729208;-44.0234094
148973;-19.8369067;-43.9319148
148986;-19.9298365;-43.944978
149302;-20.0104163;-44.0074077
149628;-19.9580285;-44.0089687
149002;-19.9486274;-44.0018858
149337;-19.7980917;-43.9355753
149663;-19.8715517;-43.923913
149030;-19.8306488;-43.968654
149367;-19.8919352;-44.0065714
149692;-19.9084384;-43.9986218
149060;-20.0014214;-44.0116712
149412;-19.8925835;-43.927071
149763;-19.8413229;-43.9332395
149716;-19.8398096;-43.9186343
148778;-19.8969239;-43.9008553
149118;-19.9160217;-43.9899947
149123;-19.8808275;-44.0115442
149448;-19.975724;-44.0205847
149162;-19.8106091;-44.0003704
149487;-19.8462344;-43.8966871
149489;-19.9549759;-43.9985131
148832;-19.9397625;-43.9892592
148845;-19.9677269;-43.9786889
148854;-19.8829975;-43.9542628
149529;-19.9327633;-43.9260599
148546;-19.910312;-43.9427313
148866;-19.9939746;-43.9825865
149228;-19.9146165;-43.9912888
149230;-19.8119817;-43.9616761
149567;-19.9164141;-43.9443398
148577;-19.8199612;-44.0034439
148910;-19.9549759;-43.9985131
148916;-19.866119;-43.9201874
148923;-19.8868278;-43.9058435
149259;-19.8591463;-43.9658273
148597;-19.9119032;-43.9110593
153385;-19.921814;-43.9815175
153391;-19.8437022;-44.0086866
152442;-19.8418393;-43.9293269
152773;-19.8633865;-43.9501186
153477;-19.8102845;-43.9547982
152469;-19.7993206;-43.970254
152799;-19.8244136;-43.9930376
152830;-19.8418072;-43.9051375
153133;-19.909222;-43.9686969
153615;-19.9388489;-43.9752421
152850;-19.9784278;-44.0260953
152856;-19.9311747;-44.0001857
153631;-19.9368749;-44.0147009
152904;-19.9632497;-43.9687234
153227;-19.8921904;-43.9382071
153229;-19.9403611;-43.9200245
153528;-19.8966518;-43.9381105
152599;-19.9115353;-43.9378451
152936;-19.9160485;-43.9433801
153602;-19.7877454;-43.9888051
152626;-19.908643;-43.9582926
153273;-19.9687279;-43.9756062
153404;-19.9281089;-43.9417431
153414;-19.8234884;-43.9924877
152963;-19.8020782;-43.981405
152966;-19.8646048;-43.9075023
152653;-19.9286205;-43.9294379
152664;-19.9150926;-44.0211751
152988;-19.9025123;-43.9419455
152676;-19.9342903;-43.9359366
153035;-19.9131086;-43.9796173
153036;-19.9131086;-43.9796173
153044;-19.916102;-43.9321948
153340;-19.8929634;-43.9066746
151552;-19.9163621;-43.9244363
152218;-19.9886361;-43.9984768
151227;-19.8197088;-43.9727551
152240;-19.8860185;-43.9578799
151263;-19.9126521;-43.8906578
151920;-19.916232;-43.9423878
151930;-19.9338816;-43.93445
151619;-19.7916019;-43.9657033
151946;-19.8526533;-43.9271284
151958;-19.9534283;-44.002404
152273;-19.7921894;-43.9665378
151292;-19.9907162;-44.0549016
151313;-19.9027688;-43.9512155
151324;-19.9765319;-43.9804749
151662;-19.9684401;-43.9733761
152358;-19.917366;-43.9766169
151686;-19.8324102;-44.0109133
152288;-19.8956338;-44.0008986
152320;-19.9441832;-43.9838821
152324;-19.8319415;-43.9455804
151731;-19.9398984;-43.9318961
151069;-19.8769475;-43.9893565
151405;-19.9427628;-43.9951982
151096;-19.900064;-44.0104729
151419;-19.8787227;-43.9766151
151773;-19.8386299;-43.9071259
152086;-19.8937008;-43.9362949
151107;-19.9011599;-43.9966377
151445;-19.9368166;-43.9303641
151446;-19.9440156;-43.9211329
151780;-19.9294049;-43.9754197
152108;-20.0214059;-44.0322124
151128;-19.8910935;-43.9647514
151129;-19.9471833;-43.9600882
152134;-19.9486302;-43.9343301
151475;-19.8280293;-43.9962513
151483;-19.8916605;-43.9073736
151830;-19.8938411;-43.9020736
152142;-19.9519327;-43.9541869
152152;-19.8447962;-43.9179142
151178;-19.9152295;-43.9932211
151510;-19.9210027;-43.9849855
151877;-19.8757728;-43.9172077
151549;-19.9259463;-43.9134285
155641;-19.921759;-43.985282
155646;-19.8841625;-43.9367251
155361;-19.9025482;-43.9694262
155044;-19.9087196;-43.9119385
155369;-19.9389948;-43.9199694
155377;-19.9211618;-43.9463444
156073;-19.8774375;-43.9162619
155389;-19.8366663;-43.8913388
156129;-19.8589858;-43.8927775
156180;-19.8688255;-43.9857917
156187;-19.9534806;-43.9935253
155752;-19.8289924;-43.9519176
155773;-19.8804048;-43.9947639
156146;-19.8821969;-43.9235933
156147;-19.9266358;-43.9506254
155486;-19.9201427;-43.9351021
156202;-19.9403611;-43.9200245
155505;-19.941447;-44.0199595
155811;-19.8156566;-44.0020617
155185;-19.8777482;-43.9292979
155525;-19.9259598;-43.9723795
155205;-19.7887423;-43.9871876
155540;-19.9396868;-43.938841
155843;-19.8577244;-43.9319519
155565;-19.8519783;-43.9160685
155860;-19.8993357;-43.9878632
155582;-19.8159736;-43.982888
155880;-20.0010107;-44.0084828
155274;-19.9649659;-43.9595121
155594;-19.9645128;-43.9868764
155898;-19.9157782;-43.9515115
155295;-19.925814;-43.9404836
155622;-19.8809841;-43.9283326
155626;-19.9124014;-43.9241504
155631;-19.9051237;-43.9926344
155923;-19.9233531;-43.939773
155924;-19.7895562;-43.9489219
155925;-19.8743441;-43.9261621
155926;-19.9202497;-43.9210977
155927;-19.8209408;-43.9473867
155928;-19.9764262;-43.9752874
155929;-19.9764262;-43.9752874
155930;-19.8743441;-43.9261621
155931;-19.8902883;-43.9678891
155932;-19.8902883;-43.9678891
155934;-19.8996188;-43.9582164
154991;-19.905222;-43.8933857
154992;-19.8570214;-43.8826779
154146;-19.8842816;-43.9967121
154155;-19.8842816;-43.9967121
154473;-19.8116687;-43.9540574
154483;-19.8973383;-43.8968748
154810;-19.9787135;-44.0534677
153823;-19.8386299;-43.9071259
154171;-19.8702408;-44.01781
154201;-19.8373712;-43.9480678
154860;-19.8558411;-43.9490601
154228;-19.8332748;-43.9162787
154562;-19.9342903;-43.9359366
153894;-19.925774;-43.9279259
154260;-19.948568;-43.9407519
153945;-19.8510558;-43.8989848
154621;-19.8289924;-43.9519176
154651;-19.93114;-43.9683153
154656;-19.9131077;-43.9393344
154006;-19.8725355;-44.0098436
154344;-19.8868278;-43.9058435
153692;-19.8031961;-43.9938525
154018;-19.8657849;-43.9263626
154364;-19.9202994;-43.9465816
154700;-19.7827994;-43.9805856
154705;-19.8038006;-43.979866
154043;-19.992644;-44.0150988
154047;-19.906275;-44.0233337
154392;-19.9129453;-43.9106968
153740;-19.8988167;-43.9231518
154088;-19.8876591;-43.9075047
153771;-19.8808275;-44.0115442
154121;-19.9272222;-43.9298042
154130;-19.9469413;-43.9552445
157557;-19.8556997;-43.9568996
157558;-19.9129064;-43.9091386
158516;-19.9520203;-43.9273581
157572;-19.9373757;-43.9809472
158219;-19.8885616;-43.9329863
157922;-19.8706234;-44.0014761
158231;-19.9167096;-43.9430659
158235;-19.9390626;-44.0233368
158237;-19.9148029;-43.9230373
157950;-19.9011414;-43.9130703
157956;-19.8882533;-43.9265511
157636;-19.9051639;-43.9745848
157645;-19.9455363;-43.9691311
158273;-19.9221403;-43.9438825
158278;-19.8808275;-44.0115442
157978;-19.9954232;-44.0062602
157990;-19.9322398;-43.9366273
157993;-19.8890453;-43.934291
158634;-19.9051342;-44.0068782
158639;-19.9969523;-44.0168485
157674;-19.8192239;-43.9801314
158009;-19.8782434;-43.9485154
158310;-19.910993;-44.0181567
157696;-19.934353;-43.9305497
158036;-19.8035948;-43.9373064
158754;-19.8294419;-43.9367924
158049;-19.9036106;-43.9192423
158050;-19.8262907;-43.9684275
158075;-19.9386575;-43.9339487
158088;-19.8285459;-43.9866491
158545;-19.9183581;-44.007715
157780;-19.9043363;-44.0004667
157791;-19.9487274;-43.9477159
158119;-19.9379184;-43.9376514
158120;-19.8919147;-43.9975537
158407;-19.9827731;-43.9984379
158422;-19.9945782;-44.0464278
158575;-19.920504;-43.9019031
158143;-19.9687109;-43.9810183
158450;-19.8480869;-43.9408539
158484;-19.9734921;-44.0477866
157540;-19.8659115;-43.9710434
156713;-19.9848075;-43.9831794
157355;-19.8615738;-43.9421457
156396;-19.8919147;-43.9975537
157372;-19.99155;-44.0299909
156742;-19.9241653;-43.9088061
157390;-19.9520894;-43.9926409
157086;-19.8264389;-43.9395032
157425;-19.9070841;-43.9935113
156783;-19.906363;-43.9712143
156798;-19.8923975;-43.9292579
156805;-19.9115369;-43.9420357
157150;-19.9386192;-43.9336176
156533;-19.8367673;-43.9824275
156892;-19.9439937;-44.0016124
157206;-19.9549908;-43.9784052
157220;-19.9325779;-43.9498815
156923;-19.8997117;-43.9045669
157255;-19.9167419;-43.932403
156948;-19.9167419;-43.932403
156949;-19.9178452;-43.9325554
156950;-19.918957;-43.9473772
156951;-19.9167419;-43.932403
156952;-19.9262507;-43.938686
156959;-19.8251622;-43.9544154
157296;-19.9429866;-43.9636656
156322;-19.8811352;-43.9191717
156655;-19.9160485;-43.9433801
156343;-19.9413608;-44.0180235
156359;-19.8997445;-43.9909608
160449;-19.9246796;-43.9526121
160455;-19.9566449;-43.9791498
160756;-19.8332748;-43.9162787
160146;-19.9580285;-44.0089687
160769;-19.9227122;-43.9506308
160169;-19.8336693;-43.9908946
160823;-19.9469299;-43.9857617
160519;-19.9258261;-43.9974802
160836;-19.8534519;-43.8861517
160238;-19.8548773;-43.8822604
160243;-19.8686837;-43.9257777
160876;-19.8978001;-43.897992
161260;-19.9902723;-44.0226693
160589;-20.0056774;-44.0213106
160887;-19.813844;-43.9323053
160613;-19.912015;-43.9812857
160918;-19.8218257;-43.952599
160316;-19.9111277;-43.9660399
160940;-19.8402787;-43.8976415
160948;-19.8200635;-43.9550962
161279;-19.8307182;-43.9654983
160331;-19.8994065;-43.9298534
160333;-19.9374909;-43.9703659
161101;-19.9677269;-43.9786889
160339;-19.9139094;-43.9615443
160347;-19.9160485;-43.9433801
160668;-19.8786565;-43.9314508
161122;-19.8973912;-43.9563764
160996;-19.8688255;-43.9857917
161131;-19.8765417;-43.931516
161012;-19.9654386;-43.9500096
161013;-19.921095;-43.9869816
160727;-19.9842506;-44.0336525
161032;-19.8354846;-43.9553743
161033;-19.9538539;-43.9291343
160432;-19.8863334;-43.9224839
160439;-19.9046033;-43.91974
159278;-19.9415572;-43.9125638
159595;-19.9129792;-43.9486474
159604;-19.9233439;-43.9370251
159606;-19.9220449;-43.9892292
159292;-19.8919352;-44.0065714
159296;-19.8930634;-43.8961762
159937;-19.9395003;-43.9387911
158966;-19.9027841;-43.9888166
159318;-19.9131934;-43.9904212
159962;-19.9112391;-43.8988462
159648;-19.9403611;-43.9200245
159976;-19.8418072;-43.9051375
159002;-19.9062042;-43.8910527
159011;-19.8709626;-43.9824093
159012;-19.8970425;-43.9597044
159016;-19.9004114;-44.0067644
160010;-19.8188314;-43.9906191
159030;-19.9976518;-44.0133425
159385;-19.9150926;-44.0211751
160056;-19.9023317;-43.9951103
159388;-19.9458758;-43.926907
159390;-19.8861502;-43.900237
159722;-19.8209408;-43.9473867
159995;-19.9677269;-43.9786889
159065;-19.9338926;-43.9756774
159073;-19.8543548;-43.9112315
159747;-19.9465348;-44.0098041
160040;-19.8934267;-44.0016754
159109;-19.925774;-43.9279259
159455;-19.8922454;-43.9962794
159463;-19.939033;-43.9375617
159467;-19.8419937;-43.9245586
159827;-19.9021575;-43.9214674
159566;-19.8746835;-43.8993905
159222;-19.9159172;-43.9004614
159223;-19.9193392;-43.9000884
159224;-19.877416;-43.9454462
159233;-19.8706234;-44.0014761
159573;-20.0001853;-43.9750409
159897;-19.9578024;-43.9569912
159902;-19.9390112;-44.020252
162678;-19.9148029;-43.9230373
163639;-19.9449076;-43.9782178
163030;-19.8978001;-43.897992
163344;-19.8773103;-43.9909997
163791;-19.994718;-44.0126781
163081;-19.8993357;-43.9878632
163395;-19.891237;-43.9421599
162779;-19.9440156;-43.9211329
163816;-19.9051827;-43.9362921
163450;-19.9380945;-44.005299
162850;-19.8568906;-43.9321961
163161;-19.9071861;-43.9002485
162881;-19.978326;-44.0434378
162889;-19.9952144;-44.0208094
162890;-19.9464395;-43.9895499
163206;-19.9004077;-44.0151277
163229;-19.9013779;-43.8947513
163231;-19.8184679;-43.9709201
163544;-19.8688165;-43.9017288
162932;-19.9309315;-43.9442024
163246;-19.9233531;-43.939773
162950;-19.8934221;-43.9387608
163583;-19.8667325;-43.9483733
163586;-19.8407626;-43.9617744
163587;-19.8407626;-43.9617744
162983;-19.9221403;-43.9438825
162166;-19.9162948;-43.9182816
162492;-19.8862276;-43.9198018
161534;-19.8822553;-43.9557834
162207;-19.8942967;-43.9895564
162519;-19.9243028;-43.9164758
162532;-19.8640334;-43.9330133
161902;-19.8398016;-43.901163
162232;-19.945113;-43.917706
162545;-19.9346515;-43.9332846
162551;-19.9501751;-43.9865827
161579;-19.8317133;-43.9147679
161907;-19.8515344;-43.8834374
162251;-19.9181113;-43.9722341
162583;-19.8814446;-43.9224236
162268;-19.8116538;-43.9875264
161640;-19.9198038;-43.9410821
161970;-19.8868278;-43.9058435
161973;-19.9478972;-44.0029286
162607;-19.9228645;-44.0049409
162609;-19.921523;-43.9073018
161651;-19.8628991;-43.8997894
161656;-19.9958372;-43.9908749
162327;-19.8599707;-43.9081858
161372;-19.979263;-44.0533248
162044;-19.8808275;-44.0115442
162356;-19.833184;-43.9452194
161720;-19.9158205;-43.8836548
162049;-19.8706234;-44.0014761
162377;-19.9784363;-43.998074
161400;-19.9741676;-44.0479997
162399;-19.9392119;-44.0152302
161420;-19.9148029;-43.9230373
161760;-19.838757;-43.9464948
161459;-20.0010107;-44.0084828
162455;-19.9250301;-43.93764
161820;-19.8207173;-43.9672339
165565;-19.9384716;-43.9342575
165572;-19.8162939;-43.9761626
166185;-19.9309961;-43.9685489
165258;-19.9113359;-43.9208918
165896;-19.9549908;-43.9784052
165595;-19.8551455;-43.8828285
166297;-19.9797665;-44.031408
165925;-19.7877454;-43.9888051
165932;-19.9304115;-43.9513723
165352;-19.9151143;-43.940443
165988;-19.9256994;-43.9197935
166001;-19.924344;-43.9592689
165380;-19.8770035;-43.9180395
165402;-19.8400936;-43.9776251
166397;-19.8317872;-43.9672948
166398;-19.8893614;-43.9544632
166403;-19.913583;-43.9684082
165757;-19.8409444;-43.9167964
165758;-19.8889742;-43.9673421
165779;-19.9453047;-44.0021988
166228;-19.9227122;-43.9506308
165475;-19.9776359;-44.0430335
165814;-19.8993579;-43.9768748
165500;-19.8438703;-43.9214687
166125;-19.8298634;-43.9718183
165852;-19.8812596;-43.9390532
166158;-19.8883205;-43.9571743
165212;-19.9895769;-44.0140963
165548;-19.8988167;-43.9231518
164394;-19.9698424;-43.9830941
164395;-19.9368166;-43.9303641
164704;-19.8125772;-43.996079
164707;-19.8401154;-43.9626671
164057;-19.9178372;-43.9685165
164415;-19.9216014;-43.9146548
164138;-19.9113323;-43.8928999
164482;-19.8313387;-43.9576749
165174;-19.8821932;-43.9932124
164829;-19.8397421;-43.9121549
164527;-19.9354515;-44.0137893
164204;-19.8570913;-43.9597711
164552;-19.9285962;-44.0125174
164214;-19.8727198;-43.9995784
164564;-19.9138384;-43.9662305
164572;-19.9274868;-43.952212
164574;-19.9030168;-43.9207034
164578;-19.8705319;-43.9225577
164583;-19.9952133;-44.0077717
163985;-19.9356921;-43.9531564
164673;-19.9461437;-43.9493293
164986;-19.8516163;-43.8824982
164990;-19.9755422;-44.0189986
164688;-19.8070283;-43.9804371
167804;-19.8688255;-43.9857917
168762;-19.9356845;-43.9248923
168134;-19.9397398;-43.9392607
168147;-20.0030121;-44.0355999
168440;-19.9192581;-44.0213654
168862;-19.9938164;-44.0234278
167857;-19.9346515;-43.9332846
167868;-19.8518727;-43.8798778
168186;-19.8253611;-43.948043
168916;-19.9054415;-44.0161615
168918;-19.9154655;-43.9029501
167896;-19.8342458;-43.9729592
168227;-19.989226;-43.9977092
168522;-19.9458746;-43.9186542
168931;-19.8373712;-43.9480678
168255;-19.9060923;-43.9631155
168258;-19.9452837;-44.0016367
168270;-19.8681225;-43.9417862
168995;-19.8207173;-43.9672339
168580;-19.8403879;-43.9658297
168603;-19.9340983;-43.9441535
168612;-19.83766;-43.9462359
168616;-19.9403611;-43.9200245
168647;-19.911939;-44.0216898
168036;-19.8952;-44.0101672
168664;-19.8248579;-43.9488252
168051;-19.9585489;-44.0036412
168687;-19.813568;-43.9647729
167777;-19.9245954;-43.9486057
166950;-19.9894384;-43.9997315
167584;-19.8741557;-43.9882869
166642;-19.9281089;-43.9417431
166649;-20.0056367;-44.0227145
166992;-19.8350147;-43.9194404
167317;-19.9299032;-43.9166568
166998;-19.920652;-43.9573186
166671;-19.9764262;-43.9752874
167047;-19.9391811;-43.903679
167365;-19.8633865;-43.9501186
167733;-19.9225945;-43.9113631
167739;-19.8774283;-44.0122972
166711;-19.8334652;-43.9578483
166720;-19.817711;-43.9381718
167062;-19.8398096;-43.9186343
167067;-19.8187095;-43.9570774
166759;-19.9260191;-43.9371484
167124;-19.9402684;-43.9359648
167447;-19.9026157;-43.9942378
167452;-19.8940576;-43.9837089
166482;-19.8540079;-43.918877
166801;-19.8893562;-44.0075201
167469;-19.9431751;-43.994724
166504;-19.957356;-44.0122368
167177;-19.9334519;-43.9334767
167481;-19.8939803;-43.9646119
167186;-19.8952;-44.0101672
166547;-19.8158746;-44.0048814
167217;-19.9080217;-43.9137132
167550;-19.8091136;-43.9870898
167244;-19.9136889;-43.9529694
166607;-19.8883315;-43.9449262
170028;-19.9184402;-43.9412152
170980;-19.9274167;-43.9771468
170424;-19.8677237;-43.9187395
170996;-19.9154379;-43.9214664
171000;-19.9578853;-43.9962851
170118;-19.855913;-43.9185804
170429;-19.9100202;-43.9467952
170129;-19.9101469;-43.9964264
169523;-19.9762042;-43.9715548
169529;-19.910342;-44.0023937
171049;-19.9515822;-43.9278373
170147;-20.0031726;-44.032678
170474;-19.8709374;-43.954146
170732;-19.8700667;-43.9934981
171060;-19.9250301;-43.93764
171067;-19.9602802;-43.9570231
170182;-19.9307356;-43.9202773
170494;-19.9875112;-44.0086957
169813;-19.8511987;-43.8861954
170748;-19.9144242;-43.8801263
171077;-19.8765417;-43.931516
170195;-19.8759096;-44.0000099
169256;-19.9384292;-43.9108525
170781;-19.8702646;-43.9914449
171493;-19.9078435;-43.9584295
171497;-19.9364022;-43.9265967
170214;-19.8809841;-43.9283326
170536;-19.9060923;-43.9631155
169600;-20.0030009;-44.0116975
169858;-19.8594951;-43.9781909
170807;-19.9250301;-43.93764
171117;-19.9162429;-43.9278764
169616;-19.8366663;-43.8913388
169861;-19.82372;-43.9875759
169862;-19.9441832;-43.9838821
170812;-19.8733978;-44.0101063
171150;-19.9013125;-43.9628937
170262;-19.9048755;-43.8906112
170845;-19.9027639;-43.8882379
170265;-19.9266358;-43.9506254
169673;-19.923818;-43.9218827
169911;-19.9340983;-43.9441535
169915;-19.9274219;-43.9114831
171179;-19.9201427;-43.9351021
170292;-19.8880227;-43.9588879
169692;-19.8396793;-43.9513988
169694;-19.8226768;-43.9897181
171200;-19.9101804;-43.9836521
171480;-19.8033998;-43.9878406
170634;-19.9159742;-43.9341822
170643;-19.8206322;-43.9725148
169949;-19.8279996;-44.0107911
169952;-19.9119378;-43.945564
171214;-19.9367331;-43.9274727
171518;-19.8106091;-44.0003704
170335;-19.8234891;-43.9345261
170342;-19.8842816;-43.9967121
170650;-19.9664473;-43.9834529
169403;-19.974466;-43.976098
169406;-19.9311401;-43.9164399
169016;-19.9487274;-43.9477159
169975;-19.8060289;-43.954896
169420;-19.9140448;-43.9520129
171261;-19.9476546;-43.9891699
170056;-19.9167419;-43.932403
170057;-19.9386241;-43.9392579
170382;-20.0017228;-44.0329775
169436;-19.9048755;-43.8906112
169450;-19.9954854;-44.0194291
170016;-19.9698998;-43.965677
170017;-19.8743441;-43.9261621
170020;-19.8743441;-43.9261621
170959;-19.9176094;-43.9024335
170399;-20.0013989;-43.9703305
169131;-19.9818967;-44.0047592
179014;-19.9873871;-43.9935154
179337;-19.8207658;-43.9956006
179340;-19.9208661;-43.9804172
179342;-19.9505633;-43.96682
179347;-19.9549759;-43.9985131
180322;-19.9474918;-43.9354287
176809;-19.9059578;-44.010883
177432;-19.9470465;-43.9349645
177433;-19.9715572;-43.9508108
177434;-19.9202497;-43.9210977
177437;-19.9347918;-43.9496247
177443;-19.9105121;-43.9015204
178042;-19.8185109;-43.9803928
181669;-19.9130778;-43.8877036
179354;-19.9328729;-43.9262521
179692;-19.8284961;-43.9606331
176830;-19.8534519;-43.8861517
177150;-19.9942491;-44.0105506
177151;-19.8913875;-43.9571467
177450;-20.00629;-44.0100157
179056;-20.0228302;-44.0291332
179062;-19.8282019;-43.9829246
179391;-19.9372742;-43.9380164
179716;-19.8285368;-43.9677196
181002;-19.828563;-43.9466384
181015;-19.9385877;-43.9388682
176850;-19.8782244;-44.0004445
177474;-19.9245188;-44.0083983
177775;-19.9688452;-43.959791
178080;-19.800705;-43.9570586
178398;-19.8787476;-43.9428855
178415;-19.9390097;-43.9348248
178727;-19.8741557;-43.9882869
178735;-19.8859112;-43.9399331
181297;-19.8547392;-43.9556643
181798;-19.9198038;-43.9410821
181807;-19.8435664;-43.9100523
179086;-19.8273109;-43.9940908
179394;-19.8427636;-43.9507268
180369;-19.8906935;-43.9391618
176864;-19.977125;-43.9824552
177501;-19.8233871;-43.9625056
179430;-19.8998528;-44.009712
180402;-19.8944992;-43.9580877
180721;-19.9763249;-43.9717068
176891;-19.8773115;-43.916571
176892;-19.8607781;-43.9247678
177523;-19.9434279;-43.9272682
178773;-19.9272193;-43.9630253
179446;-19.9000932;-43.9176158
176908;-19.8349243;-43.9331241
177543;-19.9715572;-43.9508108
178132;-19.9259598;-43.9723795
178784;-19.855913;-43.9185804
179794;-19.8507892;-43.9211594
180119;-19.9106903;-44.0064759
180437;-19.9865324;-43.9885272
180447;-19.8751586;-43.9045275
181083;-19.9250301;-43.93764
178157;-19.9348411;-43.9146179
180138;-19.8288016;-43.9322124
180460;-19.9259598;-43.9723795
180780;-19.8535432;-43.8838711
180792;-19.9917064;-44.0553277
181097;-19.9162764;-43.9649293
176937;-19.9399653;-43.9684216
176940;-19.9027639;-43.8882379
176943;-19.9267244;-43.9476085
176947;-19.9675188;-43.9623811
176948;-19.9008648;-43.9673292
176949;-19.9688452;-43.959791
176950;-19.9008648;-43.9673292
176951;-19.9675188;-43.9623811
176952;-19.9008648;-43.9673292
176953;-19.9675188;-43.9623811
176954;-19.9675188;-43.9623811
176955;-19.9008648;-43.9673292
176956;-19.9688452;-43.959791
177568;-19.9777231;-44.0303999
177577;-19.8464774;-43.9804425
177582;-19.9019679;-43.9759332
177584;-19.9594139;-43.9709214
177872;-19.9755032;-44.0132999
178173;-19.834441;-43.8686922
181394;-19.9601688;-43.9695414
179501;-19.8880666;-43.9864569
179514;-19.8433852;-43.9732979
180161;-19.8980078;-43.9390046
176957;-19.8298634;-43.9718183
176958;-19.8298634;-43.9718183
176959;-19.8298634;-43.9718183
176960;-19.8298634;-43.9718183
176961;-19.9256994;-43.9197935
176962;-19.9256994;-43.9197935
176963;-19.9256994;-43.9197935
176964;-19.9256994;-43.9197935
177296;-19.8897452;-43.9398479
177893;-19.8981758;-43.9426108
181401;-20.0060666;-44.0089125
179193;-19.8941786;-43.8875828
179194;-19.9177125;-43.9237725
179849;-19.921674;-43.9441773
180167;-19.8373712;-43.9480678
180833;-19.9295524;-44.0003203
181155;-19.907088;-43.922803
179223;-19.9243028;-43.9164758
179542;-19.9404409;-43.9372028
177002;-19.9346138;-43.9293347
177007;-19.9192033;-44.0114083
177017;-19.9875475;-44.0094094
177323;-19.9150475;-43.9881637
177645;-19.9025482;-43.9694262
178876;-19.9295524;-44.0003203
181582;-19.9757707;-43.9777951
181586;-19.9779323;-44.0280798
181594;-19.9454938;-43.9389531
181595;-19.8740446;-43.986988
179888;-19.9059651;-43.9042761
179890;-19.8604191;-43.9289667
180548;-19.8978001;-43.897992
177028;-19.9585866;-43.9792926
177359;-19.9320515;-43.9816779
178588;-19.8418393;-43.9293269
181476;-19.8667325;-43.9483733
179274;-19.9341541;-43.9461057
179587;-19.8507356;-43.8856087
180566;-19.8400936;-43.9776251
177042;-19.8920605;-44.0000751
178275;-19.8293904;-43.9626697
178287;-19.9201427;-43.9351021
178289;-19.9146427;-43.9494277
178607;-19.9241653;-43.9088061
181621;-19.8255279;-43.9866292
179619;-19.9465584;-43.9832217
179621;-19.8052069;-43.9838337
179933;-19.8785116;-44.0012656
179936;-19.8404464;-43.9886576
179939;-19.9675752;-43.9876199
181231;-19.8993831;-43.9859115
178616;-19.9324514;-43.9430078
178939;-19.8051979;-43.9647815
179623;-19.9881031;-44.0030127
179947;-19.9300404;-43.9526961
180609;-19.8718521;-43.9156545
180919;-19.9200636;-43.9161738
177412;-19.8931676;-43.9033168
177720;-19.9186355;-43.9405757
178024;-19.9148029;-43.9230373
179319;-19.9281089;-43.9417431
180618;-19.863783;-43.918362
181886;-19.8768391;-44.0095381
182539;-19.9223659;-43.9963246
182541;-19.8821932;-43.9932124
183492;-19.9755032;-44.0132999
184465;-19.8732336;-44.0024171
184796;-19.9120738;-44.0046571
185753;-19.9541634;-43.9812388
186831;-19.9217547;-43.9255316
181912;-19.8020474;-43.9264611
181913;-19.8646048;-43.9075023
182566;-19.9395681;-43.9388092
183530;-19.8432936;-43.9709108
183843;-19.9202192;-43.9718626
184171;-19.921674;-43.9441773
184802;-19.9948731;-44.0461731
184805;-19.8495668;-43.9092265
185140;-19.8985198;-43.9542585
185781;-19.9364022;-43.9265967
186115;-19.9318138;-43.9401656
186119;-19.9000932;-43.9176158
186125;-19.7950663;-43.9666994
186452;-19.8923975;-43.9292579
186956;-19.845876;-43.9298022
182903;-19.9172456;-43.909518
183222;-19.9173698;-44.0220283
183227;-19.8893581;-43.9311599
183541;-19.9180923;-43.9326859
184507;-19.9148029;-43.9230373
184508;-19.9469112;-43.921493
182268;-19.9222135;-43.9079003
182273;-19.8501824;-43.8884689
183240;-19.8633865;-43.9501186
184202;-19.8787476;-43.9428855
184853;-20.0060666;-44.0089125
185493;-19.965122;-43.989105
185499;-19.9322299;-43.9068592
186487;-19.8861004;-43.927191
186843;-19.8026659;-43.9399645
186851;-19.9182726;-43.9340936
186857;-19.9009859;-43.9156899
182625;-19.972979;-43.9373734
183254;-19.9611483;-43.9808599
183585;-19.86078;-43.9162477
184546;-19.8916887;-43.9083866
184863;-19.9764262;-43.9752874
185835;-19.8690268;-43.9338379
186867;-19.8777482;-43.9292979
182311;-19.9489786;-43.9992343
183279;-19.9167084;-43.9734296
183287;-19.8193154;-43.9490476
185229;-19.8159736;-43.982888
185851;-19.9526573;-43.9602109
186208;-19.9693744;-43.9752373
186883;-19.9470309;-43.950314
182013;-19.8775142;-43.9454247
183948;-19.9330887;-43.979612
184276;-19.8845603;-43.9642475
184915;-19.8451722;-43.9360289
186213;-19.8757884;-43.9293954
186916;-19.8913614;-43.9245776
182346;-19.9185571;-43.9378025
182353;-19.873103;-43.9435343
182671;-19.9291774;-43.9219772
182995;-19.8978001;-43.897992
183319;-20.0010107;-44.0084828
183320;-19.9293506;-43.9394844
183646;-19.9432649;-43.9349025
184925;-19.9071861;-43.9002485
185571;-19.8144448;-43.9850444
185584;-19.925774;-43.9279259
185590;-19.9435392;-43.9496401
186561;-19.8978001;-43.897992
186572;-20.0055285;-44.0322565
186927;-19.892949;-43.966421
186932;-19.9827302;-44.0259156
